CashRegisterName,DeletedWithWriteoff,DishAmountInt,DishDiscountSumInt,DishId,DishName,DishReturnSum,DishSize.ShortName,DishSumInt,GroupOrderId,GuestNum,OpenTime,OrderDeleted,OrderNum,OrderType,PayTypes,ProductCostBase.ProductCost,SourceOrderId,Storned,UniqOrderId.Id,WaiterName
ИП Подмена,NOT_DELETED,1,780,c8455518-52f4-edf7-018f-3e5988312400,Шашлычки из мяса птицы•,-390,,780,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,,2025-09-01T18:13:32,NOT_DELETED,314,,Наличные,,,TRUE,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,-1,-780,c8455518-52f4-edf7-018f-3e5988312401,Шашлычки из свинины•,390,,-780,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,,2025-09-01T18:13:32,NOT_DELETED,314,,Наличные,,,TRUE,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,1,780,c8455518-52f4-edf7-018f-3e5988312401,Шашлычки из свинины•,-390,,780,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,,2025-09-01T18:13:32,NOT_DELETED,314,,Наличные,,,TRUE,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,-1,-900,c8455518-52f4-edf7-018f-3e598831240b,"Салат ""Цезарь с курицей""",450,,-900,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,,2025-09-01T18:13:32,NOT_DELETED,314,,Наличные,,,TRUE,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,Скогорева Екатерина
ИП Подмена,NOT_DELETED,1,900,c8455518-52f4-edf7-018f-3e598831240b,"Салат ""Цезарь с курицей""",-450,,900,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,,2025-09-01T18:13:32,NOT_DELETED,314,,Наличные,,,TRUE,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,Скогорева Екатерина
ИП Подмена,NOT_DELETED,-1,-920,c8455518-52f4-edf7-018f-3e598831240f,Салат с тунцом,460,,-920,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,,2025-09-01T18:13:32,NOT_DELETED,314,,Наличные,,,TRUE,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,Скогорева Екатерина
ИП Подмена,NOT_DELETED,1,920,c8455518-52f4-edf7-018f-3e598831240f,Салат с тунцом,-460,,920,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,,2025-09-01T18:13:32,NOT_DELETED,314,,Наличные,,,TRUE,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,Скогорева Екатерина
ИП Подмена,DELETED_WITHOUT_WRITEOFF,-1,,c8455518-52f4-edf7-018f-3e598831246a,Голубая лагуна б/а,,,-280,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,,2025-09-01T18:13:32,NOT_DELETED,314,,Наличные,,,TRUE,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,Борщевский Андрей Николаевич
ИП Подмена,DELETED_WITHOUT_WRITEOFF,1,,c8455518-52f4-edf7-018f-3e598831246a,Голубая лагуна б/а,,,280,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,,2025-09-01T18:13:32,NOT_DELETED,314,,Наличные,,,TRUE,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,-1,-60,d5f2a057-7828-449c-a061-b43230d8683e,- кетчуп,30,,-60,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,,2025-09-01T18:13:32,NOT_DELETED,314,,Наличные,,,TRUE,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,1,60,d5f2a057-7828-449c-a061-b43230d8683e,- кетчуп,-30,,60,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,,2025-09-01T18:13:32,NOT_DELETED,314,,Наличные,,,TRUE,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,-1,-60,f56aa350-f66f-4956-82ec-2fbc8c0f8a43,- цезарь,30,,-60,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,,2025-09-01T18:13:32,NOT_DELETED,314,,Наличные,,,TRUE,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,1,60,f56aa350-f66f-4956-82ec-2fbc8c0f8a43,- цезарь,-30,,60,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,,2025-09-01T18:13:32,NOT_DELETED,314,,Наличные,,,TRUE,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,Борщевский Андрей Николаевич
ООО ПОДМЕНА,NOT_DELETED,2,640,c8455518-52f4-edf7-018f-3e598831247b,Малиновый лимонад,,,640,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,315,,Наличные,,,FALSE,c0ce1c31-72c8-4a67-8257-2c27315bd020,Борщевский Андрей Николаевич
ООО ПОДМЕНА,NOT_DELETED,1,230,c8455518-52f4-edf7-018f-3e598831247c,"Коктейль ""Мохито"" б/а",,,230,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,315,,Наличные,68.732,,FALSE,c0ce1c31-72c8-4a67-8257-2c27315bd020,Скогорева Екатерина
ООО ПОДМЕНА,NOT_DELETED,1,570,c8455518-52f4-edf7-018f-3e5988312499,Апероль Шприц,,,570,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,315,,Наличные,154.59,,FALSE,c0ce1c31-72c8-4a67-8257-2c27315bd020,Борщевский Андрей Николаевич
ООО ПОДМЕНА,NOT_DELETED,2,940,c8455518-52f4-edf7-018f-3e598831249b,Голубая лагуна (алк),,,940,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,315,,Наличные,361.49333333333334,,FALSE,c0ce1c31-72c8-4a67-8257-2c27315bd020,Борщевский Андрей Николаевич
ООО ПОДМЕНА,NOT_DELETED,1,360,c8455518-52f4-edf7-018f-3e59883124a8,Пирожное Панчо,,,360,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,315,,Наличные,233.885,,FALSE,c0ce1c31-72c8-4a67-8257-2c27315bd020,Анастасия Копоть
ИП Подмена,NOT_DELETED,2,,8c30e9e1-0930-4e2f-919b-76aa6d56c1ab,- удон,,,,c954ce80-f89c-4428-a81a-d46e5592c015,0.5,2025-09-01T18:13:13,NOT_DELETED,316,,ИП Сбер,35.983636363636364,,FALSE,c954ce80-f89c-4428-a81a-d46e5592c015,Анастасия Копоть
ИП Подмена,NOT_DELETED,1,30,b241321d-b09a-41be-8a35-1172b3d79517,- кисло-сладкий,,,30,c954ce80-f89c-4428-a81a-d46e5592c015,0.5,2025-09-01T18:13:13,NOT_DELETED,316,,ИП Сбер,10.596666666666666,,FALSE,c954ce80-f89c-4428-a81a-d46e5592c015,Анастасия Копоть
ИП Подмена,NOT_DELETED,1,640,c8455518-52f4-edf7-018f-3e59883123d8,"Ролл ""Черная акула""",,,640,c954ce80-f89c-4428-a81a-d46e5592c015,0.5,2025-09-01T18:13:13,NOT_DELETED,316,,ИП Сбер,142.279,,FALSE,c954ce80-f89c-4428-a81a-d46e5592c015,Анастасия Копоть
ИП Подмена,NOT_DELETED,2,880,c8455518-52f4-edf7-018f-3e59883123f6,Вок с курицей в соусе терияки,,,880,c954ce80-f89c-4428-a81a-d46e5592c015,0.5,2025-09-01T18:13:13,NOT_DELETED,316,,ИП Сбер,107.87285714285714,,FALSE,c954ce80-f89c-4428-a81a-d46e5592c015,Анастасия Копоть
ИП Подмена,NOT_DELETED,1,290,c8455518-52f4-edf7-018f-3e59883123fa,Картошка по-деревенски,,,290,c954ce80-f89c-4428-a81a-d46e5592c015,0.5,2025-09-01T18:13:13,NOT_DELETED,316,,ИП Сбер,68.4875,,FALSE,c954ce80-f89c-4428-a81a-d46e5592c015,Анастасия Копоть
ИП Подмена,NOT_DELETED,1,590,c8455518-52f4-edf7-018f-3e59883123ff,Габаджоу,,,590,c954ce80-f89c-4428-a81a-d46e5592c015,0.5,2025-09-01T18:13:13,NOT_DELETED,316,,ИП Сбер,143.51625,,FALSE,c954ce80-f89c-4428-a81a-d46e5592c015,Анастасия Копоть
ИП Подмена,NOT_DELETED,1,450,c8455518-52f4-edf7-018f-3e598831240b,"Салат ""Цезарь с курицей""",,,450,c954ce80-f89c-4428-a81a-d46e5592c015,0.5,2025-09-01T18:13:13,NOT_DELETED,316,,ИП Сбер,98.44166666666666,,FALSE,c954ce80-f89c-4428-a81a-d46e5592c015,Анастасия Копоть
ООО ПОДМЕНА,NOT_DELETED,1,,a3785735-ccbd-4d52-ad5d-748e649f3e8c,- классическое молоко 250 мл,,,,c954ce80-f89c-4428-a81a-d46e5592c015,0.5,2025-09-01T18:13:13,NOT_DELETED,317,,ООО Сбер,28.273333333333333,,FALSE,e9b0c837-3716-4fdd-a790-8fa5f4c469be,Анастасия Копоть
ООО ПОДМЕНА,NOT_DELETED,1,,c3edffe0-40f2-4153-9903-52e7ef0fdcd1,-   без сиропа,,,,c954ce80-f89c-4428-a81a-d46e5592c015,0.5,2025-09-01T18:13:13,NOT_DELETED,317,,ООО Сбер,,,FALSE,e9b0c837-3716-4fdd-a790-8fa5f4c469be,Анастасия Копоть
ООО ПОДМЕНА,NOT_DELETED,1,250,c8455518-52f4-edf7-018f-3e5988312449,"Латте стандарт - 0,3",,,250,c954ce80-f89c-4428-a81a-d46e5592c015,0.5,2025-09-01T18:13:13,NOT_DELETED,317,,ООО Сбер,23.653333333333332,,FALSE,e9b0c837-3716-4fdd-a790-8fa5f4c469be,Анастасия Копоть
ООО ПОДМЕНА,NOT_DELETED,1,280,c8455518-52f4-edf7-018f-3e598831246a,Голубая лагуна б/а,,,280,c954ce80-f89c-4428-a81a-d46e5592c015,0.5,2025-09-01T18:13:13,NOT_DELETED,317,,ООО Сбер,69.8678947368421,,FALSE,e9b0c837-3716-4fdd-a790-8fa5f4c469be,Анастасия Копоть
ООО ПОДМЕНА,NOT_DELETED,1,,f73744cc-34dc-4201-b57e-96dcb5bb3293,- с корицей,,,,c954ce80-f89c-4428-a81a-d46e5592c015,0.5,2025-09-01T18:13:13,NOT_DELETED,317,,ООО Сбер,3.9,,FALSE,e9b0c837-3716-4fdd-a790-8fa5f4c469be,Анастасия Копоть
ООО ПОДМЕНА,NOT_DELETED,-1,-1000,7cb9be93-56c2-4367-a737-a3bb496318ea,Лонг-Айленд,500,,-1000,5aeea2c2-56ee-43b7-9b83-b9a4ebac913c,,2025-09-01T19:52:51,NOT_DELETED,318,,ООО Сбер,,,TRUE,5aeea2c2-56ee-43b7-9b83-b9a4ebac913c,Анастасия Копоть
ООО ПОДМЕНА,NOT_DELETED,-1,-1000,7cb9be93-56c2-4367-a737-a3bb496318ea,Лонг-Айленд,500,,-1000,5aeea2c2-56ee-43b7-9b83-b9a4ebac913c,,2025-09-01T19:52:51,NOT_DELETED,318,,ООО Сбер,,,TRUE,5aeea2c2-56ee-43b7-9b83-b9a4ebac913c,Борщевский Андрей Николаевич
ООО ПОДМЕНА,NOT_DELETED,1,1000,7cb9be93-56c2-4367-a737-a3bb496318ea,Лонг-Айленд,-500,,1000,5aeea2c2-56ee-43b7-9b83-b9a4ebac913c,,2025-09-01T19:52:51,NOT_DELETED,318,,ООО Сбер,,,TRUE,5aeea2c2-56ee-43b7-9b83-b9a4ebac913c,Анастасия Копоть
ООО ПОДМЕНА,NOT_DELETED,1,1000,7cb9be93-56c2-4367-a737-a3bb496318ea,Лонг-Айленд,-500,,1000,5aeea2c2-56ee-43b7-9b83-b9a4ebac913c,,2025-09-01T19:52:51,NOT_DELETED,318,,ООО Сбер,,,TRUE,5aeea2c2-56ee-43b7-9b83-b9a4ebac913c,Борщевский Андрей Николаевич
ООО ПОДМЕНА,NOT_DELETED,2,400,c8455518-52f4-edf7-018f-3e5988312464,Теплый молочный коктейль,,,400,6ddccc7a-441e-47af-a9ec-b94d87e96cec,1,2025-09-01T19:56:11,NOT_DELETED,319,,Наличные,87.66,,FALSE,6ddccc7a-441e-47af-a9ec-b94d87e96cec,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,1,640,c8455518-52f4-edf7-018f-3e59883123d8,"Ролл ""Черная акула""",,,640,545b3590-ae65-49ed-819a-0f171ccdfdc4,0.5,2025-09-01T19:11:25,NOT_DELETED,320,,Наличные,142.279,,FALSE,545b3590-ae65-49ed-819a-0f171ccdfdc4,Анастасия Копоть
ИП Подмена,NOT_DELETED,1,590,c8455518-52f4-edf7-018f-3e59883123e1,"Запеченный ролл ""Дубай""",,,590,545b3590-ae65-49ed-819a-0f171ccdfdc4,0.5,2025-09-01T19:11:25,NOT_DELETED,320,,Наличные,217.61,,FALSE,545b3590-ae65-49ed-819a-0f171ccdfdc4,Анастасия Копоть
ИП Подмена,NOT_DELETED,1,490,c8455518-52f4-edf7-018f-3e59883123e3,"Жареный ролл ""Барбекю""",,,490,545b3590-ae65-49ed-819a-0f171ccdfdc4,0.5,2025-09-01T19:11:25,NOT_DELETED,320,,Наличные,101.635,,FALSE,545b3590-ae65-49ed-819a-0f171ccdfdc4,Анастасия Копоть
ИП Подмена,NOT_DELETED,1,260,c8455518-52f4-edf7-018f-3e5988312404,Суп Куриный,,,260,545b3590-ae65-49ed-819a-0f171ccdfdc4,0.5,2025-09-01T19:11:25,NOT_DELETED,320,,Наличные,35.905,,FALSE,545b3590-ae65-49ed-819a-0f171ccdfdc4,Анастасия Копоть
ИП Подмена,NOT_DELETED,1,460,c8455518-52f4-edf7-018f-3e598831240f,Салат с тунцом,,,460,545b3590-ae65-49ed-819a-0f171ccdfdc4,0.5,2025-09-01T19:11:25,NOT_DELETED,320,,Наличные,73.87142857142857,,FALSE,545b3590-ae65-49ed-819a-0f171ccdfdc4,Анастасия Копоть
ООО ПОДМЕНА,NOT_DELETED,1,,ac9ea93e-c0e2-4279-b174-cfa734bca39e,- 3 чашки,,,,545b3590-ae65-49ed-819a-0f171ccdfdc4,0.5,2025-09-01T19:11:25,NOT_DELETED,321,,Наличные,,,FALSE,77acd332-3887-4026-800c-8d5b40e4707b,Анастасия Копоть
ООО ПОДМЕНА,NOT_DELETED,1,360,c8455518-52f4-edf7-018f-3e5988312460,Облепиховый чай,,,360,545b3590-ae65-49ed-819a-0f171ccdfdc4,0.5,2025-09-01T19:11:25,NOT_DELETED,321,,Наличные,81.90444444444445,,FALSE,77acd332-3887-4026-800c-8d5b40e4707b,Анастасия Копоть
ИП Подмена,NOT_DELETED,0.134,,23852e6a-9383-4677-923c-bab3f39d8b41,- Сырная,,,,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Оплата бонусами,87.46,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Скогорева Екатерина
ИП Подмена,NOT_DELETED,0.866,,23852e6a-9383-4677-923c-bab3f39d8b41,- Сырная,,,,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Наличные,87.46,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Скогорева Екатерина
ИП Подмена,NOT_DELETED,0.134,,25965e6a-b04d-4b4d-9456-c383b0c66561,- Барбекю,,,,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Оплата бонусами,73.705,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Скогорева Екатерина
ИП Подмена,NOT_DELETED,0.866,,25965e6a-b04d-4b4d-9456-c383b0c66561,- Барбекю,,,,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Наличные,73.705,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Скогорева Екатерина
ИП Подмена,NOT_DELETED,0.134,93.75,c8455518-52f4-edf7-018f-3e59883123d1,"Пицца ""Ассорти""",,,93.75,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Оплата бонусами,,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Скогорева Екатерина
ИП Подмена,NOT_DELETED,0.866,606.25,c8455518-52f4-edf7-018f-3e59883123d1,"Пицца ""Ассорти""",,,606.25,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Наличные,,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Скогорева Екатерина
ИП Подмена,NOT_DELETED,0.134,85.71,c8455518-52f4-edf7-018f-3e59883123d8,"Ролл ""Черная акула""",,,85.71,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Оплата бонусами,142.279,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,0.866,554.29,c8455518-52f4-edf7-018f-3e59883123d8,"Ролл ""Черная акула""",,,554.29,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Наличные,142.279,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,0.134,73.66,c8455518-52f4-edf7-018f-3e59883123dd,"Ролл ""Бангкок""",,,73.66,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Оплата бонусами,111.78333333333333,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,0.866,476.34,c8455518-52f4-edf7-018f-3e59883123dd,"Ролл ""Бангкок""",,,476.34,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Наличные,111.78333333333333,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,0.134,79.02,c8455518-52f4-edf7-018f-3e59883123e1,"Запеченный ролл ""Дубай""",,,79.02,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Оплата бонусами,217.61,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,0.866,510.98,c8455518-52f4-edf7-018f-3e59883123e1,"Запеченный ролл ""Дубай""",,,510.98,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Наличные,217.61,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,0.134,75,c8455518-52f4-edf7-018f-3e59883123e2,"Жареный ролл ""Аллигатор""",,,75,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Оплата бонусами,136.33,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,0.866,485,c8455518-52f4-edf7-018f-3e59883123e2,"Жареный ролл ""Аллигатор""",,,485,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Наличные,136.33,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,0.134,65.63,c8455518-52f4-edf7-018f-3e59883123e4,Жареный ролл с крабом,,,65.63,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Оплата бонусами,114.735,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,0.866,424.37,c8455518-52f4-edf7-018f-3e59883123e4,Жареный ролл с крабом,,,424.37,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Наличные,114.735,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,0.134,38.84,c8455518-52f4-edf7-018f-3e59883123f8,Картошка фри,,,38.84,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Оплата бонусами,45.57212121212121,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,0.866,251.16,c8455518-52f4-edf7-018f-3e59883123f8,Картошка фри,,,251.16,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Наличные,45.57212121212121,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,0.134,75,c8455518-52f4-edf7-018f-3e59883123fb,Кальмар в сухарях,,,75,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Оплата бонусами,165,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,0.866,485,c8455518-52f4-edf7-018f-3e59883123fb,Кальмар в сухарях,,,485,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Наличные,165,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,0.134,79.02,c8455518-52f4-edf7-018f-3e59883123ff,Габаджоу,,,79.02,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Оплата бонусами,143.51625,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,0.866,510.98,c8455518-52f4-edf7-018f-3e59883123ff,Габаджоу,,,510.98,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Наличные,143.51625,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,0.134,52.23,c8455518-52f4-edf7-018f-3e5988312400,Шашлычки из мяса птицы•,,,52.23,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Оплата бонусами,91.1125,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,0.866,337.77,c8455518-52f4-edf7-018f-3e5988312400,Шашлычки из мяса птицы•,,,337.77,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Наличные,91.1125,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,0.134,52.23,c8455518-52f4-edf7-018f-3e5988312401,Шашлычки из свинины•,,,52.23,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Оплата бонусами,97.1275,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,0.866,337.77,c8455518-52f4-edf7-018f-3e5988312401,Шашлычки из свинины•,,,337.77,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Наличные,97.1275,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Борщевский Андрей Николаевич
ИП Подмена,NOT_DELETED,0.134,60.27,c8455518-52f4-edf7-018f-3e598831240b,"Салат ""Цезарь с курицей""",,,60.27,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Оплата бонусами,98.44166666666666,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Скогорева Екатерина
ИП Подмена,NOT_DELETED,0.866,389.73,c8455518-52f4-edf7-018f-3e598831240b,"Салат ""Цезарь с курицей""",,,389.73,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Наличные,98.44166666666666,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Скогорева Екатерина
ИП Подмена,NOT_DELETED,0.134,61.61,c8455518-52f4-edf7-018f-3e598831240f,Салат с тунцом,,,61.61,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,0.5,2025-09-01T18:13:32,NOT_DELETED,323,,Оплата бонусами,73.87142857142857,4a6fab9b-21d5-4fce-aeec-fc3edfa4a7ff,FALSE,fa42e66e-3283-4fce-80f0-4f40f29bad4c,Скогорева Екатерина
